pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,0.3256743256743257,0.4271460021460021,0.06568136019340105,0.543659845539634,1.0981733480912035,15,
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,0.05094905094905095,0.12252857499037466,0.19782202131510335,0.6059435725235662,1.268734845239701,25,
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,0.15784215784215785,0.2584779382467244,0.10552093684319848,0.6632332436912822,1.2625069567791982,8,
REACTOME_XENOBIOTICS,0.13286713286713286,0.22910078357430763,0.11673920479122178,0.5742502739233328,1.1990328207054728,24,
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.2077922077922078,0.3126263009428172,0.08916471178206781,0.5858459314468801,1.1833877253966287,15,
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.19080919080919082,0.29346494981674137,0.09405034657278127,0.5695980953584482,1.1769130848460185,20,
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,0.12987012987012986,0.22571906620986373,0.11828752612408502,0.6968353016932516,1.3103593913065166,7,
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,0.5694305694305695,0.6463128217935911,0.039678720361338855,0.5027085911941234,0.9785205539764027,10,
REACTOME_ZINC_TRANSPORTERS,0.3086913086913087,0.4109598108658259,0.06831108583186465,0.5446716213472562,1.1107190583965507,17,
SA_B_CELL_RECEPTOR_COMPLEXES,0.007324618655883453,0.03659725688204202,0.40701791892395395,0.6782209736329782,1.405118060532136,22,
SA_CASPASE_CASCADE,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.6433103462289028,1.321145762959169,19,
SA_FAS_SIGNALING,0.07792207792207792,0.16243800349760615,0.15740289930528326,0.6987458725656729,1.3517902409158196,9,
SA_G1_AND_S_PHASES,0.08291708291708291,0.168148959129632,0.15214492236756472,0.6401365942313968,1.293052912938637,15,
SA_G2_AND_M_PHASES,0.26573426573426573,0.3721330572541645,0.07588869006061172,0.6222374758466387,1.1844688870734235,8,
SA_MMP_CYTOKINE_CONNECTION,0.955044955044955,0.9652666277710872,0.009898214177406547,0.3120157371024337,0.630260574662847,15,
SA_PROGRAMMED_CELL_DEATH,0.003978386999351746,0.0249906216611164,0.40701791892395395,0.8026949952330568,1.576092008539598,11,
SA_PTEN_PATHWAY,0.020877290046572846,0.072839116628006,0.35248785758361917,0.6883529217536757,1.4037204787787292,17,
SA_REG_CASCADE_OF_CYCLIN_EXPR,0.13486513486513488,0.23113909683782646,0.11573444770168878,0.6322567245600863,1.2608063279422486,13,
SA_TRKA_RECEPTOR,0.025974025974025976,0.08317779510620485,0.28201335001172506,0.6863590407064115,1.3904349823500846,16,
SIG_BCR_SIGNALING_PATHWAY,0.004275828136683438,0.02610651101556935,0.40701791892395395,0.6211139108384103,1.3563688803059977,45,
SIG_CD40PATHWAYMAP,0.003089346836060375,0.021610171818664304,0.4317076958033464,0.6599682853415181,1.410372979514609,33,
SIG_CHEMOTAXIS,0.05094905094905095,0.12252857499037466,0.19782202131510335,0.5711028826946921,1.2397432565846944,40,
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES,6.273839074630088e-4,0.0074367305851159166,0.47727081536286214,0.7189150117514862,1.512262891428216,27,
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,0.0015738990107294422,0.013470863738358036,0.45505986738722953,0.6250600708334907,1.3690439703007309,48,
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,0.1088911088911089,0.20175834629726064,0.13077713797197438,0.5582290766578081,1.1967976627568415,34,
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,0.016671874469525776,0.06356853347532507,0.35248785758361917,0.5740059091072396,1.2772865421821742,63,
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES,0.004945072467262427,0.028244738507569467,0.40701791892395395,0.6564703200007895,1.395706803778369,31,
WNT_SIGNALING,0.059940059940059943,0.13650336801462204,0.18138312849840757,0.5195868149776326,1.1728073769497074,86,
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME,0.27372627372627373,0.3784609728972833,0.07436253844225256,0.6362354386675427,1.1964047747211164,7,
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,0.14585414585414586,0.24392254734639623,0.11056471633661853,0.5920633878134787,1.2159015330599166,19,
WP_16P112_DISTAL_DELETION_SYNDROME,0.22577422577422576,0.33072305150898734,0.08455574424412811,0.5409207124349018,1.135351593709499,26,
WP_16P112_PROXIMAL_DELETION_SYNDROME,1.0212067644566467e-5,6.429063919345956e-4,0.5933254763964051,0.6614293001886472,1.47857306308115,70,
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,0.5314685314685315,0.6148021027563697,0.042845050912155014,0.4707269189375547,0.9856159413674982,25,
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,0.00479635132907389,0.027618014868427496,0.40701791892395395,0.5327033464943738,1.2224352643226954,131,
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.00993898386945648,0.044764930528092536,0.3807304007227924,0.5651093192898642,1.265668719334361,74,
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.14485514485514486,0.24296899074874212,0.11101149245045029,0.5915696376675205,1.2116651383437542,18,
WP_7OXOC_AND_7BETAHC_PATHWAYS,0.0969030969030969,0.18574186300843945,0.13959967345192228,0.5865282012098516,1.2280826141806462,25,
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,0.005465597069964851,0.030066090289728974,0.40701791892395395,0.5663337288988077,1.282109938016472,90,
WP_ACETYLCHOLINE_SYNTHESIS,0.2967032967032967,0.3998860321410274,0.07028128417173922,0.6403148682202879,1.1836263644989646,6,
WP_ACE_INHIBITOR_PATHWAY,0.04695304695304695,0.11771502833449735,0.20658792269689108,0.6719944728824775,1.3495627408507367,14,
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,0.24575424575424576,0.35109519829640856,0.07998588014999461,0.6481528403919302,1.218814774948685,7,
WP_ADIPOGENESIS,0.01053680654044299,0.04635213187744564,0.3807304007227924,0.5332028055278493,1.2229054452713164,128,
WP_AFLATOXIN_B1_METABOLISM,0.053946053946053944,0.12746386224284473,0.19189224038483796,0.7474789577735702,1.4055919235758927,7,
WP_AGERAGE_PATHWAY,1.201825792359734e-5,7.093275978656513e-4,0.5933254763964051,0.6622737512711613,1.4749276296089593,64,
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,0.005688679291098757,0.030697197012729105,0.40701791892395395,0.7429032983213234,1.5049830675007816,16,
WP_ALANINE_AND_ASPARTATE_METABOLISM,0.3076923076923077,0.41020814479638007,0.06847149044920875,0.5702916121150416,1.1311900112049251,12,
WP_ALLOGRAFT_REJECTION,0.8151848151848152,0.8569271174094922,0.02172400062005253,0.40080091063775286,0.9044418022972168,85,
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,0.019074966632756044,0.06883997512178072,0.35248785758361917,0.6214731489410444,1.3281076624867427,33,
WP_ALZHEIMERS_DISEASE,0.04695304695304695,0.11771502833449735,0.20658792269689108,0.5243227275040994,1.1870021956277017,90,
WP_AMINO_ACID_METABOLISM,0.3106893106893107,0.41303745527114843,0.06799225915440577,0.46645889166063575,1.053240312002513,87,
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION,0.12087912087912088,0.21633010072681583,0.12325722638133735,0.7252392442554285,1.3406096479626166,6,
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,6.824821370197506e-5,0.0021015998849749497,0.5384340963099162,0.6385504043643183,1.4245351854616464,67,
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,0.5594405594405595,0.6389236518009154,0.04049348298595027,0.47648862750115883,0.97167720683823,17,
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,2.4992955391636047e-5,0.0010728036761288623,0.5756102610711286,0.7196623957313657,1.552902556568938,37,
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,9.419330629199423e-5,0.002541425111668759,0.5384340963099162,0.6142081286836986,1.3863858811231125,86,
WP_ANGIOGENESIS,0.2007992007992008,0.3046942345281927,0.0911073131586733,0.5528619922100686,1.1543741537143581,24,
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,1.6684820439455905e-6,1.9695040127074408e-4,0.6435518361507222,0.6178671760410004,1.4169620837574997,127,
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,0.8251748251748252,0.8651814506736787,0.021000344127548743,0.3936004426629054,0.7401433813879568,7,
WP_APOPTOSIS,0.007846610895282524,0.038129414522016104,0.3807304007227924,0.5541365655218844,1.2496021217126838,83,
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,0.15084915084915085,0.24991558149452886,0.10839425585339667,0.5172603668210578,1.14041684978924,52,
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.028971028971028972,0.0878313977698642,0.26635065708852557,0.5382230075293895,1.2148728479603537,86,
WP_APOPTOSIS_MODULATION_BY_HSP70,0.1838161838161838,0.28644183099628645,0.09624060232812902,0.581798893055379,1.1916524976192049,18,
WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE,0.2777222777222777,0.3824925681999089,0.07362127410143941,0.6338772459303251,1.191970326592247,7,
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,0.3826173826173826,0.4800509499358038,0.05797547575714859,0.46276301203014714,1.0344888220106674,71,
WP_ARYLAMINE_METABOLISM,0.7832167832167832,0.8285485985261938,0.02400359487934513,0.41351682886963914,0.7643886548730364,6,
WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH,0.17682317682317683,0.2795424441629799,0.09854998035316907,0.5213536449115852,1.1399539080192527,46,
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY,0.916083916083916,0.9342209266615314,0.013808272259476576,0.3690915826360227,0.8060105045701251,45,
WP_ASPIRIN_AND_MIRNAS,0.12187812187812187,0.21743118342614565,0.12267918956880833,0.6442393428640951,1.277867487425155,12,
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,0.03696303696303696,0.10176509593419214,0.2343926472946861,0.5499560683197879,1.2237704764203898,63,
WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE,0.028987771590124615,0.0878313977698642,0.35248785758361917,0.5995619348856788,1.3024268982710994,42,
WP_ATM_SIGNALING_PATHWAY,0.003904026810912306,0.024854175180482163,0.4317076958033464,0.6369201033653741,1.3763305070019043,38,
WP_ATR_SIGNALING,0.04195804195804196,0.10925287947346772,0.21925034670375515,0.7268036110838673,1.4060706003429135,9,
WP_AUTOPHAGY,0.1018981018981019,0.19361322781845922,0.13574094381042484,0.5736163815691115,1.2159138464201587,30,
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS,0.19880119880119881,0.30279773989451414,0.0916795246008379,0.6143579245885281,1.2062920799024262,11,
WP_BASE_EXCISION_REPAIR,0.024782332599279602,0.08198637978475753,0.35248785758361917,0.6323230162217546,1.3403562651593413,30,
WP_BDNFTRKB_SIGNALING,0.004573269797937039,0.026879820202397577,0.40701791892395395,0.6489270417244776,1.386777494695738,33,
WP_BENZENE_METABOLISM,0.8741258741258742,0.9031358867245083,0.01731295880670774,0.3535769644257941,0.653589410061777,6,
WP_BENZOAPYRENE_METABOLISM,0.003904026810912306,0.024854175180482163,0.4317076958033464,0.8253761443466487,1.5967685260390032,9,
WP_BILE_ACIDS_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION,0.16683316683316685,0.26808755623276326,0.10208010766274725,0.6164447280810619,1.2227360600291766,12,
WP_BIOGENIC_AMINE_SYNTHESIS,0.24475524475524477,0.3505518748188111,0.08020234446981443,0.5824801117430463,1.1615449583349553,13,
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,0.003089346836060375,0.021610171818664304,0.4317076958033464,0.7559885443422069,1.527069688280579,15,
WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS,0.12687312687312688,0.22242052501953494,0.11988784511542344,0.6430782099950718,1.2626843740877005,11,
WP_BIOTIN_METABOLISM_INCLUDING_IEMS,0.6733266733266733,0.7367842663323544,0.03178125068359488,0.4671061130402564,0.8891664024337051,8,
WP_BLADDER_CANCER,0.019074966632756044,0.06883997512178072,0.35248785758361917,0.6096217232702688,1.3213331506997557,39,
WP_BLOOD_CLOTTING_CASCADE,0.36063936063936064,0.46001409666425425,0.060771945185353275,0.5188423798313058,1.0720407788790807,20,
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION,0.24875124875124874,0.3543048203681688,0.07934349601349727,0.5807560285264318,1.1581069007470048,13,
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT,0.021177677563746975,0.07361516630441126,0.35248785758361917,0.670744293448288,1.3859030463371076,20,
WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION,0.03296703296703297,0.09510754011772342,0.24891111443470243,0.7013443492006464,1.3911369295586824,12,
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,2.2240381640239987e-7,7.667499383216189e-5,0.6901324587967956,0.6262906866255902,1.439783574453224,135,
WP_BREAST_CANCER_PATHWAY,8.471938501139176e-4,0.009091288550654275,0.47727081536286214,0.5471355767673841,1.2609671156071118,150,
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,1.3268699235156136e-5,7.325607778214517e-4,0.5933254763964051,0.6201941654347786,1.4049313246845603,93,
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL,8.014000466808619e-4,0.008665520352087336,0.47727081536286214,0.5440198154326382,1.25269752799497,147,
WP_CALORIC_RESTRICTION_AND_AGING,0.016671874469525776,0.06356853347532507,0.35248785758361917,0.7911177949480122,1.5059433905858255,8,
WP_CAMKK2_PATHWAY,0.0147215773181676,0.05824892254520783,0.3807304007227924,0.6271157089745993,1.3401659907176164,33,
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE,0.020877290046572846,0.072839116628006,0.35248785758361917,0.7050746123604024,1.4159973999187743,14,
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE,0.3126873126873127,0.4149148275611976,0.06767604016417887,0.5252371195050636,1.0936406702700179,23,
WP_CANNABINOID_RECEPTOR_SIGNALING,0.0038296666652980786,0.02460191760269718,0.4317076958033464,0.6784721956889945,1.43417111204426,29,
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,0.057942057942057944,0.13323851473202122,0.1847064712077387,0.601729233306162,1.2657585046103037,27,
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING,0.025683497490597278,0.08317779510620485,0.35248785758361917,0.6819379683241437,1.3906388149768165,17,
WP_CANONICAL_NFKB_PATHWAY,0.008444430482592233,0.03980544352276838,0.3807304007227924,0.8248666463644696,1.5511150970864507,7,
WP_CARDIAC_HYPERTROPHIC_RESPONSE,9.64494067399505e-5,0.0025536557877970075,0.5384340963099162,0.6629043448300826,1.4615217656995763,52,
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,0.32867132867132864,0.4294861043016024,0.06523530560177027,0.48174239095163623,1.0616410959217164,53,
WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,0.6263736263736264,0.6958888170652877,0.03524042706797093,0.4986053442872261,0.9141035963431521,5,
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE,0.6303696303696303,0.6995053516792648,0.03494010588484777,0.45818353137887763,0.9343486251168115,17,
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING,0.06693306693306693,0.14653893247401745,0.17093233537005617,0.6693276672433163,1.334730854645102,13,
WP_CELLULAR_PROTEOSTASIS,0.6483516483516484,0.7152570949299922,0.03360332443366971,0.48547932681917316,0.8900393942428666,5,
WP_CELL_CYCLE,1.4850662000473103e-4,0.003093523929951493,0.5188480777437918,0.5809174447186412,1.3296396664816803,117,
WP_CELL_DIFFERENTIATION_INDEX,0.2957042957042957,0.3989191760620332,0.07045008506584192,0.5557546896038495,1.1226044983952264,15,
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED,0.4905094905094905,0.5770819711849612,0.04650840487191565,0.48402690772522905,1.000994475940584,21,
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,0.20679320679320679,0.31145409614309133,0.08943668337186206,0.5407431318917943,1.143036050295333,29,
WP_CEREBRAL_ORGANIC_ACIDURIAS_INCLUDING_DISEASES,0.017573033120347088,0.06533386198155289,0.35248785758361917,0.8019010609552005,1.5079296120159273,7,
WP_CHEMOKINE_SIGNALING_PATHWAY,1.9408003886224057e-5,8.995803542332672e-4,0.5756102610711286,0.5749612560102092,1.326277345460779,155,
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,0.1848151848151848,0.28736631096675,0.09592067779217453,0.603662070499619,1.2123311593867419,14,
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,0.4985014985014985,0.5845425270094144,0.04577044581080999,0.5672846512141774,1.0400148048281463,5,
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.002460386497016639,0.01853796528204292,0.4317076958033464,0.6540880678935997,1.4229071682252883,43,
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,4.215154222663496e-4,0.006000769805429992,0.49849310876659025,0.6211167430189433,1.3884824653507748,71,
WP_CILIOPATHIES,0.0011137009512065471,0.01069530438904457,0.45505986738722953,0.5374795711873301,1.2445426466793983,176,
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,0.3026973026973027,0.4062252290580098,0.06928364673925483,0.5531841593757607,1.1174121197229556,15,
WP_CODEINE_AND_MORPHINE_METABOLISM,0.6983016983016983,0.7582555428473405,0.02999067065838121,0.44117596665294884,0.886011225955058,14,
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.00079224128926435905,0.008632382971099728,0.47727081536286214,0.669856103992961,1.4518890036536347,39,
WP_COMPLEMENT_ACTIVATION,0.7652347652347652,0.8137800637800638,0.025271280805562058,0.41869270325197583,0.8658797194592672,21,
WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.3386613386613387,0.4386957349920313,0.06378453903129748,0.47959589388488955,1.0593655031896239,56,
WP_COMPOSITION_OF_LIPID_PARTICLES,0.6223776223776224,0.6930801117121872,0.035542021125390184,0.4860752188227006,0.9403586667966931,9,
WP_COMPUTATIONAL_MODEL_OF_AEROBIC_GLYCOLYSIS,0.9170829170829171,0.9349031680805702,0.013718352020693946,0.33569822998648013,0.6591436357578901,11,
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,0.24075924075924077,0.34658075664173227,0.08108020575508663,0.5291752260226151,1.1217104412941032,30,
WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE,0.6533466533466533,0.718808182109153,0.03323593077853825,0.45926070554849574,0.9158286203023791,13,
WP_COPPER_HOMEOSTASIS,0.0071015357698399765,0.03592616220706545,0.40701791892395395,0.5979762346388385,1.3166237106476866,51,
WP_CORI_CYCLE,0.35364635364635366,0.4525203793496477,0.06170540536375225,0.5367170554572253,1.0841491616583703,15,
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,0.0071015357698399765,0.03592616220706545,0.40701791892395395,0.5610113019365144,1.2700606177049452,90,
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,0.7532467532467533,0.80465612818554,0.02611396194055606,0.43027945311652754,0.8580360416890936,13,
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION,0.3596403596403596,0.4589464589464589,0.060903934745241806,0.6033084620478113,1.1344874566171776,7,
WP_CYSTEINE_AND_METHIONINE_CATABOLISM,0.2917082917082917,0.39541128727731595,0.07113273993278939,0.5567028066353433,1.1245196607221852,15,
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,0.962037962037962,0.9702575815071364,0.009062695020603093,0.3343891964090044,0.700149724484958,25,
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,0.016972260550044797,0.06419547949035635,0.35248785758361917,0.552049490149422,1.2425805886543055,81,
WP_CYTOSINE_METHYLATION,0.4065934065934066,0.501034850317147,0.05513517633852569,0.5720671024491174,1.0889663681012833,8,
WP_CYTOSOLIC_DNASENSING_PATHWAY,0.1048951048951049,0.19693030627424266,0.13355495455759195,0.5135929176623315,1.1459627366365892,68,
WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR,0.6513486513486514,0.7171670148739717,0.03338269599193924,0.4769848097858295,0.8969429698734609,7,
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,0.026973026973026972,0.0851890584332056,0.27650059925447157,0.7432274806934928,1.4378441356553229,9,
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,0.09090909090909091,0.17737290257951416,0.1446305280344838,0.6437181997505808,1.2927756596932993,14,
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,0.43156843156843155,0.5231636143061047,0.052375908409799665,0.48352357223487064,1.028008607540123,31,
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,0.6543456543456544,0.7196278100781207,0.03316264244714414,0.4623794775502309,0.9171431514680308,12,
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,0.01188190950465913,0.050166094823694954,0.3807304007227924,0.6008503711554491,1.3121180043375078,45,
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,0.31868131868131866,0.4214865433352828,0.06674261342419166,0.5239191964572855,1.096990826830646,25,
WP_DIFFERENTIATION_PATHWAY,0.3866133866133866,0.484206774657703,0.0574877409561325,0.4759678347914091,1.0410516734182536,47,
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT,0.04295704295704296,0.11113908922128102,0.21654283673534816,0.6876242027225876,1.371216647228385,13,
WP_DISORDERS_OF_THE_KREBS_CYCLE,0.29270729270729273,0.3961967320782419,0.0709609456938284,0.6295345311420357,1.1838040969354353,7,
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV,0.03796203796203796,0.10311261126217981,0.23112670967383428,0.613739640867687,1.295690003728423,28,
WP_DNA_DAMAGE_RESPONSE,0.002867360597654888,0.020775530877637588,0.4317076958033464,0.5908378742861027,1.3185582514951102,66,
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,1.3263601020515578e-4,0.0028904447454708177,0.5188480777437918,0.5866197610642534,1.3397233505141048,110,
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,0.013227014502429264,0.054228845275516795,0.3807304007227924,0.5528623948864322,1.2410614329048941,77,
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM,0.006952813881035162,0.03542683763484283,0.40701791892395395,0.6024872593895407,1.3291502270356337,54,
