"pathway","N","DE","P.DE","FDR"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",28,1,0.880854068118164,1
"REACTOME_SYNTHESIS_OF_KETONE_BODIES",8,1,0.591781209297004,1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS",11,0,1,1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS",6,0,1,1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",36,3,0.569330255407055,1
"REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA",5,0,1,1
"REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA",6,0,1,1
"REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA",5,0,1,1
"REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA",5,0,1,1
"REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA",5,0,1,1
"REACTOME_INSULIN_RECEPTOR_RECYCLING",25,4,0.224531020063393,0.945684440980129
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS",11,0,1,1
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS",18,0,1,1
"REACTOME_TRANSPORT_OF_FATTY_ACIDS",8,0,1,1
"REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE",10,2,0.24695492607047,0.961961991873146
"REACTOME_THE_NLRP3_INFLAMMASOME",16,2,0.494663288698198,1
"REACTOME_INTERFERON_GAMMA_SIGNALING",89,12,0.388610309439016,1
"REACTOME_REGULATION_OF_IFNG_SIGNALING",14,2,0.406039823518947,1
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",13,1,0.692413928346241,1
"REACTOME_TRANSPORT_OF_ORGANIC_ANIONS",11,2,0.250644186705964,0.961961991873146
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",17,3,0.369517700042036,1
"REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING",13,1,0.848679280765238,1
"REACTOME_SIGNALING_BY_PTK6",54,5,0.78899327260497,1
"REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS",5,0,1,1
"REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING",5,1,0.395830321289395,1
"REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1",9,2,0.222737245309415,0.945684440980129
"REACTOME_PTK6_REGULATES_CELL_CYCLE",6,2,0.140810034084952,0.864623260677903
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES",14,2,0.558824735449962,1
"REACTOME_PTK6_EXPRESSION",5,2,0.139509171001317,0.860726329466784
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",19,3,0.60326199281209,1
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS",8,0,1,1
"REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS",12,2,0.262641843478411,0.973812673047952
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",19,0,1,1
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",11,1,0.69149046032871,1
"REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING",6,1,0.597121855222549,1
"REACTOME_PROTEIN_UBIQUITINATION",71,1,0.999304799873266,1
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",75,4,0.893616807489485,1
"REACTOME_SIGNALING_BY_MST1",5,1,0.336432517692684,1
"REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER",10,1,0.768636320180599,1
"REACTOME_RET_SIGNALING",40,10,0.0405054114024795,0.717551519563081
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX",41,6,0.278542951363777,0.994071336227002
"REACTOME_TBC_RABGAPS",41,6,0.239473752835626,0.952891376202313
"REACTOME_AURKA_ACTIVATION_BY_TPX2",68,7,0.520912258914474,1
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",26,3,0.382982705178834,1
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",130,12,0.650400300748035,1
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",100,13,0.242428516635364,0.956545943771568
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",139,20,0.133724926730699,0.845720141148663
"REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION",6,1,0.443925569405135,1
"REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS",22,1,0.929076174287995,1
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",29,1,0.975848389656629,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",37,5,0.529976400974562,1
"REACTOME_MET_ACTIVATES_PTPN11",5,0,1,1
"REACTOME_REELIN_SIGNALLING_PATHWAY",4,0,1,1
"REACTOME_VLDL_ASSEMBLY",5,0,1,1
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION",12,1,0.805309837200941,1
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES",27,1,0.928446791318688,1
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",53,0,1,1
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS",10,2,0.508777784407726,1
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS",11,1,0.838573852256244,1
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS",15,2,0.564828958688266,1
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS",5,1,0.583183639858265,1
"REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION",9,0,1,1
"REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION",5,0,1,1
"REACTOME_RAB_GERANYLGERANYLATION",56,5,0.638722460965827,1
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",30,5,0.418671340046241,1
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES",8,1,0.5889750577828,1
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL",14,0,1,1
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS",5,1,0.505605457297608,1
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1",11,2,0.342730172904599,1
"REACTOME_MET_RECEPTOR_RECYCLING",10,2,0.289833785187879,1
"REACTOME_MET_PROMOTES_CELL_MOTILITY",41,8,0.178937496997769,0.89559959394792
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",84,11,0.25308997761324,0.966312542558366
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS",19,1,0.896105572959893,1
"REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS",9,1,0.608510465682297,1
"REACTOME_PROTEIN_METHYLATION",17,1,0.808243164445124,1
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS",9,3,0.0452207952857342,0.717551519563081
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3",93,15,0.148607657264992,0.872785937692984
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",116,21,0.0232556344108577,0.615730955943549
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",19,3,0.513375146878549,1
"REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION",6,3,0.0461210086507462,0.717551519563081
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY",17,5,0.114965592485193,0.840494772108662
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY",10,2,0.380688397708524,1
"REACTOME_DIGESTION",21,1,0.642067191119381,1
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS",5,3,0.018048152024023,0.562548114497097
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",85,9,0.292573795862764,1
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING",7,1,0.611842722749697,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",116,9,0.651058016203051,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES",8,2,0.136427723031292,0.850468985301255
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",37,7,0.16857725039142,0.89559959394792
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING",6,2,0.241822281968609,0.956479094499593
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS",7,3,0.0811552328977386,0.790615362760198
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING",5,2,0.129322183043395,0.845720141148663
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING",5,3,0.0424646476943835,0.717551519563081
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",71,9,0.291350677304977,1
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION",22,7,0.0243377699727155,0.626687067259991
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION",5,4,0.00516395502031405,0.445280597572864
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",29,10,0.0056318896986525,0.445280597572864
"REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION",8,3,0.0778743300142089,0.78384583117166
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION",7,3,0.111226235861134,0.840494772108662
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",13,3,0.332546768217405,1
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",53,5,0.527678379338652,1
"REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION",9,1,0.733179594544164,1
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",59,9,0.257774219551678,0.970329169043484
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",42,11,0.0367522493548455,0.684577992675995
"REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION",8,1,0.669467989117104,1
"REACTOME_REGULATION_OF_PTEN_LOCALIZATION",9,0,1,1
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",67,3,0.960844058209938,1
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",22,1,0.895925998674002,1
"REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION",6,2,0.111474051251551,0.840494772108662
"REACTOME_CRISTAE_FORMATION",27,1,0.921698347522893,1
"REACTOME_PROCESSING_OF_SMDT1",15,1,0.735517006816119,1
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",37,3,0.588360124558971,1
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",8,3,0.171039217709998,0.89559959394792
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION",8,2,0.352984575400595,1
"REACTOME_RUNX3_REGULATES_P14_ARF",10,6,0.00253090085488514,0.35850210609448
"REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION",5,1,0.629032440494073,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",32,2,0.881937847025883,1
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN",43,5,0.388908551754298,1
"REACTOME_NUCLEOBASE_CATABOLISM",35,2,0.804426517931514,1
"REACTOME_NUCLEOBASE_BIOSYNTHESIS",15,1,0.760148708833845,1
"REACTOME_NUCLEOTIDE_SALVAGE",21,4,0.130194070841311,0.845720141148663
"REACTOME_METABOLISM_OF_STEROIDS",146,11,0.832266788753479,1
"REACTOME_INTESTINAL_ABSORPTION",5,0,1,1
"REACTOME_TYROSINE_CATABOLISM",5,1,0.253644177946997,0.966654766997503
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM",11,1,0.540467534564436,1
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM",11,1,0.690857953833508,1
"REACTOME_DIGESTION_AND_ABSORPTION",26,1,0.772531546019124,1
"REACTOME_CHYLOMICRON_ASSEMBLY",10,0,1,1
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",17,2,0.495916986148634,1
"REACTOME_HDL_ASSEMBLY",8,0,1,1
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY",19,0,1,1
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING",30,2,0.764920481893391,1
"REACTOME_CHYLOMICRON_REMODELING",10,0,1,1
"REACTOME_HDL_CLEARANCE",5,1,0.568699665608131,1
"REACTOME_CHYLOMICRON_CLEARANCE",5,0,1,1
"REACTOME_LDL_CLEARANCE",19,3,0.4132629842832,1
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",33,5,0.344024233058413,1
"REACTOME_VLDL_CLEARANCE",6,1,0.387964679250165,1
"REACTOME_HDL_REMODELING",10,0,1,1
"REACTOME_PHENYLALANINE_METABOLISM",6,0,1,1
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM",13,1,0.682911722765686,1
"REACTOME_LIPID_PARTICLE_ORGANIZATION",6,2,0.0711923704981266,0.77388430980496
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42",19,1,0.884314637843862,1
"REACTOME_FATTY_ACID_METABOLISM",169,15,0.649187524888788,1
"REACTOME_METABOLISM_OF_COFACTORS",19,0,1,1
"REACTOME_TRIGLYCERIDE_METABOLISM",36,5,0.170233777238583,0.89559959394792
"REACTOME_RHOA_GTPASE_CYCLE",140,24,0.101349020769477,0.826772841365504
"REACTOME_GLYCOGEN_METABOLISM",24,0,1,1
"REACTOME_INTERLEUKIN_15_SIGNALING",13,3,0.224754958060762,0.945684440980129
"REACTOME_OAS_ANTIVIRAL_RESPONSE",8,0,1,1
"REACTOME_INTERLEUKIN_35_SIGNALLING",12,2,0.399043794115334,1
"REACTOME_INTERLEUKIN_9_SIGNALING",7,2,0.222799398991653,0.945684440980129
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2",60,11,0.194306333169209,0.923607117228806
"REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME",11,4,0.0514024053115064,0.731470476725191
"REACTOME_SIGNALING_BY_NTRK2_TRKB",25,6,0.115834228877955,0.840494772108662
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN",25,8,0.00765823203927935,0.451719927108996
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",99,11,0.492511574160814,1
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",114,17,0.0714673187013031,0.77388430980496
"REACTOME_INTERLEUKIN_37_SIGNALING",21,4,0.231132340444477,0.946787345933959
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",74,11,0.298801847522933,1
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",21,0,1,1
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE",26,0,1,1
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",161,4,0.999588188123738,1
"REACTOME_ROBO_RECEPTORS_BIND_AKAP5",9,3,0.091874086179298,0.79558929708388
"REACTOME_INTERLEUKIN_18_SIGNALING",8,0,1,1
"REACTOME_SIGNALING_BY_NOTCH3",48,9,0.164445739779452,0.889325907004105
"REACTOME_RHOB_GTPASE_CYCLE",66,13,0.108010268190039,0.840494772108662
"REACTOME_RHOC_GTPASE_CYCLE",69,11,0.300894985762649,1
"REACTOME_CDC42_GTPASE_CYCLE",146,27,0.0457869933345656,0.717551519563081
"REACTOME_RAC1_GTPASE_CYCLE",172,36,0.00354674129025616,0.436866003273726
"REACTOME_RAC2_GTPASE_CYCLE",81,13,0.170182472486651,0.89559959394792
"REACTOME_RHOD_GTPASE_CYCLE",46,6,0.497876100089384,1
"REACTOME_RHOQ_GTPASE_CYCLE",57,5,0.848075116030036,1
"REACTOME_RHOH_GTPASE_CYCLE",37,3,0.782431669431091,1
"REACTOME_RHOG_GTPASE_CYCLE",70,9,0.49837313659085,1
"REACTOME_RHOJ_GTPASE_CYCLE",51,6,0.578876633880241,1
"REACTOME_RHOBTB2_GTPASE_CYCLE",22,1,0.932682039800319,1
"REACTOME_RHOU_GTPASE_CYCLE",31,5,0.389553545170028,1
"REACTOME_RHOBTB1_GTPASE_CYCLE",22,1,0.900331371803771,1
"REACTOME_RAC3_GTPASE_CYCLE",85,13,0.170119651943312,0.89559959394792
"REACTOME_RHOV_GTPASE_CYCLE",32,3,0.807044825678002,1
"REACTOME_RHOT1_GTPASE_CYCLE",5,0,1,1
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",25,3,0.620356420380266,1
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",24,6,0.104750441530326,0.840494772108662
"REACTOME_SIGNALING_BY_NOTCH4",79,7,0.73876644040238,1
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",19,3,0.556486029965913,1
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",11,2,0.344578694848301,1
"REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH",6,0,1,1
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",12,0,1,1
"REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX",10,1,0.511752299778264,1
"REACTOME_INTERLEUKIN_36_PATHWAY",7,0,1,1
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3",8,0,1,1
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",136,16,0.224411996310237,0.945684440980129
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS",19,0,1,1
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS",6,0,1,1
"REACTOME_BIOSYNTHESIS_OF_MARESINS",8,0,1,1
"REACTOME_INTERLEUKIN_2_SIGNALING",11,4,0.0307536000453884,0.660037491883222
"REACTOME_INTERLEUKIN_12_SIGNALING",45,3,0.77528952091947,1
"REACTOME_INTERLEUKIN_1_SIGNALING",97,11,0.321629409349393,1
"REACTOME_INTERLEUKIN_23_SIGNALING",9,1,0.637049234192444,1
"REACTOME_INTERLEUKIN_27_SIGNALING",11,2,0.366644432890657,1
"REACTOME_INTERLEUKIN_21_SIGNALING",9,4,0.0177477420231132,0.562548114497097
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX",5,2,0.125822090665331,0.845720141148663
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",30,7,0.0977565970888047,0.814542469272305
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS",17,3,0.429500647525436,1
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS",7,1,0.643465632180299,1
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS",4,0,1,1
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",46,6,0.417273367337968,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS",9,1,0.682498599313959,1
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",12,5,0.0155358302475828,0.538377868600959
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG",7,2,0.23360521893576,0.947668513626004
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5",7,3,0.0432503695182392,0.717551519563081
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",14,4,0.0676225401327072,0.77388430980496
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS",6,0,1,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K",7,1,0.652865111701681,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",11,0,1,1
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS",9,2,0.404537553964483,1
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",36,6,0.231561961350987,0.946787345933959
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE",5,2,0.174926989216002,0.89559959394792
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE",5,2,0.165380227525981,0.890726586656093
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",38,4,0.593874235920416,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN",7,2,0.356024910045759,1
"REACTOME_NTRK2_ACTIVATES_RAC1",5,1,0.60195195263409,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5",6,2,0.217576950958933,0.945684440980129
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",62,4,0.792941105223302,1
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS",7,0,1,1
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS",21,1,0.84311828185398,1
"REACTOME_SIGNALING_BY_NTRK3_TRKC",17,5,0.0805220559616711,0.790615362760198
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS",8,3,0.0922226923170994,0.79558929708388
"REACTOME_RHOF_GTPASE_CYCLE",39,6,0.36912753552958,1
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",63,4,0.87758018307666,1
"REACTOME_MEIOTIC_RECOMBINATION",76,1,0.996588886754079,1
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",24,7,0.0173712564006267,0.562548114497097
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",22,5,0.0826000245925023,0.790615362760198
"REACTOME_REGULATION_OF_IFNA_SIGNALING",17,1,0.761570073932274,1
"REACTOME_INTERFERON_SIGNALING",188,15,0.867316132027162,1
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",59,4,0.919906453322363,1
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",31,0,1,1
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",56,5,0.568138416898715,1
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",30,4,0.352491029855825,1
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",13,0,1,1
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",108,4,0.966650430755732,1
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",20,1,0.778229211202614,1
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",23,3,0.37549721591498,1
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10",11,0,1,1
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",33,1,0.963953680992097,1
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",51,5,0.791325776421715,1
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",17,0,1,1
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX",12,2,0.293332526924863,1
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",22,1,0.836753338438773,1
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX",9,2,0.170643097227271,0.89559959394792
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",15,2,0.318274177848539,1
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS",6,0,1,1
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",182,16,0.686376039555241,1
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K",6,4,0.0108303491595655,0.494877083371757
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",19,1,0.802513601336096,1
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",52,4,0.734392743830012,1
"REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR",5,1,0.311568551918451,1
"REACTOME_FLT3_SIGNALING",38,5,0.503080007201219,1
"REACTOME_PROTEIN_LOCALIZATION",152,10,0.842831306572116,1
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",20,4,0.192096710776955,0.920298148718368
"REACTOME_HCMV_INFECTION",148,6,0.984952509694298,1
"REACTOME_HCMV_EARLY_EVENTS",124,6,0.93583506061682,1
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",39,3,0.879702788938026,1
"REACTOME_HCMV_LATE_EVENTS",107,2,0.997247018212103,1
"REACTOME_AUTOPHAGY",143,12,0.811980931487979,1
"REACTOME_LIPOPHAGY",9,1,0.573327575854921,1
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",20,1,0.864594900534545,1
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",64,7,0.618226404777714,1
